"";"x"
"1168";0,00197354904093901
"1169";0,0019716545416806
"1170";0,00196838242079915
"1171";0,00196423988041434
"1172";0,00195676460101368
"1173";0,0019554099491675
"1174";0,00194988189576323
"1175";0,0019484290453058
"1176";0,00194823694672621
"1177";0,00194098331164798
"1178";0,00193670805907141
"1179";0,00193025110524511
"1180";0,0019254577432278
"1181";0,00191751540996559
"1182";0,00191228276840754
"1183";0,0019086501416878
"1184";0,00190497779575118
"1185";0,00190158618980093
"1186";0,00189939067102919
"1187";0,00189220105966713
"1188";0,00188491246645494
"1189";0,00188145936706282
"1190";0,00188071809072679
"1191";0,00187597456041239
"1192";0,00186833380876038
"1193";0,00186655552621294
"1194";0,0018650058427561
"1195";0,00186020846107715
"1196";0,00185408283990511
"1197";0,00185036822473799
"1198";0,00184605682458526
"1199";0,00184167078847734
"1200";0,00183962940059619
"1201";0,00183501858753407
"1202";0,00183092843727577
"1203";0,00182663952011014
"1204";0,00182588286713708
"1205";0,00182157042683717
"1206";0,00181315608405284
"1207";0,00181069225522139
"1208";0,0018084469134307
"1209";0,00180443188345516
"1210";0,00179974193975471
"1211";0,00179675532173213
"1212";0,0017906531159453
"1213";0,00178783586630517
"1214";0,0017844140394564
"1215";0,00178085297621405
"1216";0,00177889772527413
"1217";0,00176951048149922
"1218";0,00176638778367613
"1219";0,00176416189752313
"1220";0,00176137965721385
"1221";0,00175894920288877
"1222";0,00175583466603523
"1223";0,00175307239825495
"1224";0,00174909368973385
"1225";0,00174325032978593
"1226";0,00173629180066901
"1227";0,00173407681164535
"1228";0,00172742682166352
"1229";0,00172376363331937
"1230";0,00171846979696377
"1231";0,0017169859739497
"1232";0,00171253141748622
"1233";0,00170967851176161
"1234";0,00170606229596553
"1235";0,00170262160452141
"1236";0,00169667047284228
"1237";0,00169132680184237
"1238";0,00168995027476936
"1239";0,00168475933439461
"1240";0,00168273523379745
"1241";0,00167835914388669
"1242";0,00167678793140838
"1243";0,0016726036622929
"1244";0,00167109114491283
"1245";0,00167044393324921
"1246";0,00166473282669814
"1247";0,0016621857148919
"1248";0,00165765286531165
"1249";0,00165583341819072
"1250";0,00165238677325266
"1251";0,0016490838843541
"1252";0,00164377299804413
"1253";0,00164009071158146
"1254";0,00163845042212174
"1255";0,0016322753102145
"1256";0,0016280100336618
"1257";0,00162451289357698
"1258";0,0016238090771696
"1259";0,00162238490391871
"1260";0,00161608351889268
"1261";0,00161111209386171
"1262";0,00160397286137509
"1263";0,00160313822101757
"1264";0,00159942324383498
"1265";0,00159894170058741
"1266";0,00159112675040629
"1267";0,00158463313074341
"1268";0,00158301395319504
"1269";0,00157996267404695
"1270";0,0015778152923529
"1271";0,00157398302165614
"1272";0,00156926543768157
"1273";0,0015681998546676
"1274";0,00156411373418979
"1275";0,001562016589021
"1276";0,00155558263209295
"1277";0,00155445405497232
"1278";0,00154955842095534
"1279";0,0015456401737812
"1280";0,00154449453473545
"1281";0,00153786766961277
"1282";0,00153561807194945
"1283";0,00153354045943157
"1284";0,00153028689358964
"1285";0,00152181210925598
"1286";0,00152170654124673
"1287";0,00151960219377221
"1288";0,00151533636199554
"1289";0,00151380202470893
"1290";0,00150832682208347
"1291";0,00150688409182346
"1292";0,00150207459926369
"1293";0,00149874389087761
"1294";0,00149562892034664
"1295";0,00148921546750857
"1296";0,00148855460592758
"1297";0,00148830480303721
"1298";0,00148315743481296
"1299";0,00147796113411977
"1300";0,00147563714716875
"1301";0,00146868266849335
"1302";0,00146669791854093
"1303";0,00146560881755666
"1304";0,00146270941033297
"1305";0,00145807665197354
"1306";0,00145544095695911
"1307";0,00145234178654877
"1308";0,00145088975794856
"1309";0,00144751923088805
"1310";0,00144216124762527
"1311";0,00143876026555966
"1312";0,00143685384925419
"1313";0,00143564714781672
"1314";0,00143060470142061
"1315";0,00142404188427583
"1316";0,0014194023944026
"1317";0,00141730665762012
"1318";0,00141508749606559
"1319";0,00141320256925416
"1320";0,00140990637315522
"1321";0,00140687824943892
"1322";0,00140493709292401
"1323";0,00139744186606774
"1324";0,00139601374261925
"1325";0,00139095511144408
"1326";0,00139020761653335
"1327";0,00138323413847414
"1328";0,00137955617493975
"1329";0,00137739603266141
"1330";0,00137414980643011
"1331";0,00137104916531212
"1332";0,00137018089449585
"1333";0,00136675825224441
"1334";0,00136240185608053
"1335";0,00136138530742032
"1336";0,00135881404679963
"1337";0,00135724278117632
"1338";0,00135344660393875
"1339";0,00135065685302354
"1340";0,00134797740283245
"1341";0,00134440870211701
"1342";0,00134051708278933
"1343";0,00133811723949013
"1344";0,00133708165188866
"1345";0,00133288397144634
"1346";0,0013308100556141
"1347";0,00132688789419705
"1348";0,00132441454394279
"1349";0,00132259187553616
"1350";0,00132003512368759
"1351";0,00131609545769063
"1352";0,00131388693523758
"1353";0,00131078168511457
"1354";0,00130867216752985
"1355";0,00130391860439693
"1356";0,00130204678369066
"1357";0,00129955113289269
"1358";0,00129790744540675
"1359";0,00129390859504153
"1360";0,00128939456976882
"1361";0,00128635982396387
"1362";0,00128445386509092
"1363";0,00128279287625016
"1364";0,00127891923040266
"1365";0,00127781146611765
"1366";0,0012744103249585
"1367";0,00127227276758624
"1368";0,0012668493915565
"1369";0,00126573190588534
"1370";0,00126357583811991
"1371";0,00125916647150938
"1372";0,00125645261701258
"1373";0,0012529475844887
"1374";0,00124927735946444
"1375";0,00124548647765314
"1376";0,00124498011172353
"1377";0,00124048664625957
"1378";0,00123641304616551
"1379";0,00123489022172324
"1380";0,00123199136388518
"1381";0,00123118380460968
"1382";0,00122918847122778
"1383";0,00122318543347053
"1384";0,00121988295030447
"1385";0,00121779804271133
"1386";0,00121472897434189
"1387";0,00121238337839251
"1388";0,00121068003829674
"1389";0,00120909979449015
"1390";0,00120669484658062
"1391";0,00120377562987837
"1392";0,00120119976656265
"1393";0,00120074839887395
"1394";0,00119582447711806
"1395";0,00119379990749403
"1396";0,001191408510588
"1397";0,00118855299704556
"1398";0,00118752928163113
"1399";0,0011828686522096
"1400";0,00117885925856337
"1401";0,00117779368447032
"1402";0,0011759227843345
"1403";0,00117470040088482
"1404";0,0011712779657367
"1405";0,00116974817485216
"1406";0,0011674071443471
"1407";0,00116459318586639
"1408";0,00116038274583208
"1409";0,00115815792098928
"1410";0,0011568905920139
"1411";0,00115442542082124
"1412";0,00115006889803103
"1413";0,00114920349696677
"1414";0,00114688106017831
"1415";0,00114259374255413
"1416";0,00114209165120394
"1417";0,00113901287308132
"1418";0,001137413995535
"1419";0,00113480831842818
"1420";0,00112917782926685
"1421";0,00112844150412487
"1422";0,00112605059502643
"1423";0,0011241179544054
"1424";0,00112119422178751
"1425";0,00111949226421937
"1426";0,00111869184173261
"1427";0,00111754567288822
"1428";0,00111213425090714
"1429";0,00111111431301224
"1430";0,00110989949207674
"1431";0,00110561847606313
"1432";0,0011047558246004
"1433";0,00110295907154206
"1434";0,00109782240200108
"1435";0,00109570119917173
"1436";0,0010941616950691
"1437";0,00109126250951009
"1438";0,00108967550955132
"1439";0,0010876046815128
"1440";0,00108159062926103
"1441";0,0010809071722537
"1442";0,00107988594451551
"1443";0,00107754705281873
"1444";0,00107608383943148
"1445";0,00107321879128347
"1446";0,00107178351331728
"1447";0,00106863911616521
"1448";0,00106656301504078
"1449";0,00106459164801869
"1450";0,00106138291055756
"1451";0,00105900060681637
"1452";0,00105750857892028
"1453";0,00105708723868651
"1454";0,0010528986184154
"1455";0,00105231073011348
"1456";0,00105146893455174
"1457";0,00104542536146454
"1458";0,00104472998102096
"1459";0,00104255323493161
"1460";0,00103863353019542
"1461";0,00103727931008176
"1462";0,00103528256814602
"1463";0,00103272906757185
"1464";0,00103015078709722
"1465";0,00102874951342041
"1466";0,00102495095931577
"1467";0,00102344068682083
"1468";0,001022405945513
"1469";0,00101998014012195
"1470";0,00101666668757687
"1471";0,00101482561176209
"1472";0,00101298340706654
"1473";0,0010103298701673
"1474";0,00100783327095212
"1475";0,00100744995122285
"1476";0,00100477236257607
"1477";0,00100156433086931
"1478";0,00100036984632929
"1479";0,000999161411097368
"1480";0,000998049889628046
"1481";0,000992010099502591
"1482";0,000990702993656045
"1483";0,00098851070585439
"1484";0,000986746626480267
"1485";0,000984942277073259
"1486";0,000982967202087418
"1487";0,000979297321703756
"1488";0,000978484505731689
"1489";0,000976750522293003
"1490";0,000973784343241596
"1491";0,000970938134750835
"1492";0,000969085998928555
"1493";0,000967394217091722
"1494";0,00096561222452655
"1495";0,000964111970999262
"1496";0,000962181516619024
"1497";0,000958160751729069
"1498";0,000956805119126789
"1499";0,000955779994604238
"1500";0,000953968835492384
"1501";0,00095321420378219
"1502";0,000951018377058118
"1503";0,000947349819168836
"1504";0,000944677944662409
"1505";0,00094402236452359
"1506";0,000942837810853756
"1507";0,000940420096709909
"1508";0,000938880601642833
"1509";0,000936260413047521
"1510";0,000934324172493289
"1511";0,000932206938174932
"1512";0,00093099910828603
"1513";0,000928604192433399
"1514";0,000925452386033081
"1515";0,000924470511722682
"1516";0,000921406229980013
"1517";0,000920258245835509
"1518";0,000918244131145957
"1519";0,000916449876850795
"1520";0,000915381530788328
"1521";0,000914059908508184
"1522";0,000910535124944326
"1523";0,000908109885494878
"1524";0,000906952207533081
"1525";0,000905590132357772
"1526";0,000904675923974991
"1527";0,000900520155001729
"1528";0,00089894014467253
"1529";0,000897962496705067
"1530";0,000897581468857272
"1531";0,000892064082133776
"1532";0,00089050306461521
"1533";0,000889281637806004
"1534";0,000886960500434087
"1535";0,000885402300222982
"1536";0,000884285080703093
"1537";0,00088082858943683
"1538";0,000879948364759138
"1539";0,00087926147878973
"1540";0,000878078629116794
"1541";0,000876443507837914
"1542";0,00087518230509025
"1543";0,000871222030590737
"1544";0,000868827675869469
"1545";0,000867609064783077
"1546";0,000866760156648438
"1547";0,000864457269162764
"1548";0,000861903764298877
"1549";0,000860748626280418
"1550";0,000858896385324169
"1551";0,000856587736215028
"1552";0,000856365795127021
"1553";0,000854572314070976
"1554";0,000852033049346145
"1555";0,000850270223715599
"1556";0,000849097814864279
"1557";0,000846830508031799
"1558";0,000844819844296327
"1559";0,000844272010151457
"1560";0,000842070133785519
"1561";0,00083962815609601
"1562";0,000835912142193194
"1563";0,000834669044886341
"1564";0,000834239649890445
"1565";0,000831440739941029
"1566";0,00083097930652546
"1567";0,000829556783916091
"1568";0,000827135294505809
"1569";0,000825048030404948
"1570";0,000824706925842705
"1571";0,000823078483004469
"1572";0,00082182702317192
"1573";0,000819912959160201
"1574";0,000818018867869972
"1575";0,000816840157503698
"1576";0,000815576789377076
"1577";0,00081345080569116
"1578";0,000812963149658267
"1579";0,000811815423786453
"1580";0,000808660862651345
"1581";0,000807662051726721
"1582";0,00080494294078894
"1583";0,000803471799087787
"1584";0,000802259526887696
"1585";0,00079985704464382
"1586";0,000798719808317817
"1587";0,000796859806143449
"1588";0,000793160008392975
"1589";0,000792299898475445
"1590";0,000790642411398706
"1591";0,000788829865673017
"1592";0,000787322669845546
"1593";0,000786501489696426
"1594";0,000784621090345228
"1595";0,000781103560065163
"1596";0,000778958164267153
"1597";0,000776780843919371
"1598";0,000775430698260147
"1599";0,000774546568858287
"1600";0,000772304587852524
"1601";0,000771288483049511
"1602";0,000770834829727513
"1603";0,000768888394817326
"1604";0,000766671639449246
"1605";0,00076591965450882
"1606";0,000764484224001589
"1607";0,000763542622742134
"1608";0,000760804394629443
"1609";0,000759430128170579
"1610";0,00075707642085062
"1611";0,00075458136289937
"1612";0,000753632820767279
"1613";0,000753271428081294
"1614";0,000749969798431008
"1615";0,000749568274417571
"1616";0,000746260711736224
"1617";0,000745851140258478
"1618";0,000744242358215147
"1619";0,000742125087235385
"1620";0,000741112175594952
"1621";0,000738451964062066
"1622";0,000737756806123925
"1623";0,000736720943189735
"1624";0,00073636788282292
"1625";0,000734558879571564
"1626";0,000732814584423371
"1627";0,000731122794878273
"1628";0,000727705032776349
"1629";0,000726722057351201
"1630";0,000726430521224337
"1631";0,000724383173370704
"1632";0,000722999175598886
"1633";0,00072195693543532
"1634";0,000720836585952945
"1635";0,000719034023906928
"1636";0,000718557330186739
"1637";0,000716901398529572
"1638";0,000715341078092787
"1639";0,000713970843636122
"1640";0,000711417549951633
"1641";0,000710472329753609
"1642";0,000709608685966781
"1643";0,000707926853572655
"1644";0,00070533916176328
"1645";0,000704817235632244
"1646";0,000702850998336054
"1647";0,000701506671308613
"1648";0,000700086267596151
"1649";0,0006990828624822
"1650";0,000697039284364037
"1651";0,000695072107033159
"1652";0,000692983221024861
"1653";0,000691987226817336
"1654";0,000690278988894355
"1655";0,000689280402983172
"1656";0,000688936366381815
"1657";0,000687005389508997
"1658";0,000685405676338713
"1659";0,000685019109453592
"1660";0,000684366012235744
"1661";0,000681931734575205
"1662";0,000681104842563713
"1663";0,00067887277812471
"1664";0,000678296769595689
"1665";0,000677266696404461
"1666";0,000675983359114526
"1667";0,000673687465905486
"1668";0,000671234988167466
"1669";0,000669401319101659
"1670";0,000669179919069603
"1671";0,000667662669707565
"1672";0,00066589522723568
"1673";0,000665401338034494
"1674";0,000663907972966118
"1675";0,000663285627831508
"1676";0,000661819305856469
"1677";0,000660325405164726
"1678";0,000658907035566213
"1679";0,000657163070272429
"1680";0,00065606274201039
"1681";0,000653921605322259
"1682";0,00065275623695863
"1683";0,000649602858249
"1684";0,000648738645712059
"1685";0,000647350027667994
"1686";0,000646898005968078
"1687";0,000646333612222895
"1688";0,000643777472064861
"1689";0,000642370411053465
"1690";0,000641442328412273
"1691";0,00063896415600079
"1692";0,000638093031780106
"1693";0,000636079164061899
"1694";0,00063587463260015
"1695";0,000635063652931012
"1696";0,000634485529379702
"1697";0,000631354644704072
"1698";0,000630070125704975
"1699";0,000628224483442046
"1700";0,000627851166110207
"1701";0,000627192210632011
"1702";0,000626033867184772
"1703";0,000624822979066991
"1704";0,000623942915173778
"1705";0,000622754044535588
"1706";0,000621966151134716
"1707";0,000620572444266737
"1708";0,000619435334003385
"1709";0,000616409623804625
"1710";0,000614061237468827
"1711";0,000613362045092508
"1712";0,000612174786465763
"1713";0,000611071828971206
"1714";0,000610128612193642
"1715";0,000609098502531535
"1716";0,000607882000704444
"1717";0,000604138200574544
"1718";0,000603655814520728
"1719";0,000602335771289797
"1720";0,00060153339858708
"1721";0,000600934001101733
"1722";0,00059954097000017
"1723";0,000598947191105465
"1724";0,000597194472716894
"1725";0,000596203309482933
"1726";0,000595396595136988
"1727";0,000594662033431778
"1728";0,000593679469008866
"1729";0,000591909786407149
"1730";0,000591117843470734
"1731";0,000589930389089903
"1732";0,000588440569311474
"1733";0,000587226438522976
"1734";0,000586098846021472
"1735";0,000585131448675357
"1736";0,000584380699857403
"1737";0,000583245629921501
"1738";0,000581378220022999
"1739";0,000580922409892701
"1740";0,000580486057150702
"1741";0,000579354474567439
"1742";0,000576460500020742
"1743";0,00057585538617029
"1744";0,000575165738373503
"1745";0,000574459948288678
"1746";0,000572622105264585
"1747";0,000572044395599454
"1748";0,000569872588152524
"1749";0,000569136951302262
"1750";0,000568970546985922
"1751";0,000567800516053862
"1752";0,000565976716157618
"1753";0,000564933351079319
"1754";0,000564180544062593
"1755";0,0005631906041487
"1756";0,000561156326943933
"1757";0,00056039376193607
"1758";0,000559827049129026
"1759";0,00055743404753346
"1760";0,000556919350461015
"1761";0,000555749084742358
"1762";0,000554516169291953
"1763";0,000553859766760072
"1764";0,000552047475204745
"1765";0,000551406995037371
"1766";0,000550887262709008
"1767";0,000549533039468135
"1768";0,000548267647974853
"1769";0,000547426376591274
"1770";0,000546242427046668
"1771";0,000544899361227332
"1772";0,000544030068038895
"1773";0,000542999501537754
"1774";0,000540660373588635
"1775";0,000540215874160493
"1776";0,000538377799752766
"1777";0,000537061370837125
"1778";0,000536431770639226
"1779";0,000535343497643928
"1780";0,000534689615681023
"1781";0,000533000486016828
"1782";0,000532143637711541
"1783";0,000531719972038238
"1784";0,000530880022643467
"1785";0,000530122276567794
"1786";0,000529661946457064
"1787";0,000527700867065334
"1788";0,000527023780725492
"1789";0,000526747900432191
"1790";0,000525469356290603
"1791";0,000524081091639161
"1792";0,000523266094332963
"1793";0,000521959420017451
"1794";0,000521942749806716
"1795";0,000518691430956199
"1796";0,000518062870572761
"1797";0,00051649934176676
"1798";0,000515847508166316
"1799";0,000515008401151792
"1800";0,000513288819216929
"1801";0,0005125249199762
"1802";0,000511574668289142
"1803";0,000510335120898972
"1804";0,000509646889825612
"1805";0,000508639683921758
"1806";0,000507658446458504
"1807";0,000506632374877151
"1808";0,000505861617249067
"1809";0,000504421781136375
"1810";0,000503712646113068
"1811";0,000502678058127907
"1812";0,000501880280300259
"1813";0,000501205248336395
"1814";0,000500315179023048
"1815";0,000499352829795628
"1816";0,00049830160877646
"1817";0,000497679351964193
"1818";0,000495971516341457
"1819";0,000495368048925941
"1820";0,000494263902768473
"1821";0,000493457065034484
"1822";0,000492020549132707
"1823";0,000491151057265735
"1824";0,000490073680380751
"1825";0,000489055051462166
"1826";0,000488329545526218
"1827";0,000487042108042673
"1828";0,000485859145367113
"1829";0,000485429153048239
"1830";0,000483875667916486
"1831";0,000483681755282679
"1832";0,000481419083835415
"1833";0,000481158293931639
"1834";0,000480168231353069
"1835";0,000479766072423524
"1836";0,000478595135748918
"1837";0,000476920044800874
"1838";0,000476263739968413
"1839";0,000475232146011028
"1840";0,000473738194206578
"1841";0,000473074541800492
"1842";0,000472437565817882
"1843";0,000471517013591691
"1844";0,000470689819211777
"1845";0,000469305137370036
"1846";0,000469155911684294
"1847";0,000468386501521972
"1848";0,000467276097297718
"1849";0,000465847895293288
"1850";0,000465502365895656
"1851";0,000464726102818248
"1852";0,000464318150715051
"1853";0,000462936406812858
"1854";0,000461857346187321
"1855";0,000461035171082149
"1856";0,000459219753481265
"1857";0,00045799321229489
"1858";0,000457302234296924
"1859";0,000456927141167833
"1860";0,000456301072662438
"1861";0,000454798177423964
"1862";0,000454138936819004
"1863";0,000453574273795256
"1864";0,000452771871239656
"1865";0,000451682756518637
"1866";0,000451538307370122
"1867";0,000450588145105379
"1868";0,000449109651566801
"1869";0,000448421370322873
"1870";0,000447489010384445
"1871";0,000446677130324686
"1872";0,000445384662344803
"1873";0,000445134003585177
"1874";0,000444287951169715
"1875";0,000443023095354956
"1876";0,000441989485855217
"1877";0,000441609487938703
"1878";0,000441220623194186
"1879";0,000440378253233608
"1880";0,000439568881292241
"1881";0,000438464730036997
"1882";0,00043764822462045
"1883";0,000437138215479427
"1884";0,000436095486140386
"1885";0,000435566695316409
"1886";0,00043481901247938
"1887";0,00043361609298174
"1888";0,000433162438330283
"1889";0,000431488995462481
"1890";0,000430111952292957
"1891";0,000429584710363919
"1892";0,000429336713315345
"1893";0,000428477290971599
"1894";0,000427827357768054
"1895";0,000426473750958312
"1896";0,000425812081101679
"1897";0,000425035001663594
"1898";0,000424299394027378
"1899";0,000423141564434763
"1900";0,000422428133567271
"1901";0,000421662842831126
"1902";0,000421015831625157
"1903";0,000420619934753885
"1904";0,000419000017332498
"1905";0,000418018083720588
"1906";0,000417793525758932
"1907";0,000417190063627651
"1908";0,000415646068714048
"1909";0,000415381430179714
"1910";0,000413857882134777
"1911";0,000413264406053659
"1912";0,000413009491500092
"1913";0,000411093707131543
"1914";0,000410695179588076
"1915";0,000409932277210703
"1916";0,000409249230456151
"1917";0,000408833925130054
"1918";0,000408011629521229
"1919";0,000407325608825475
"1920";0,000406925147810711
"1921";0,000406653843236088
"1922";0,000406057053393626
"1923";0,000404430186436697
"1924";0,000402956510364925
"1925";0,00040224465620969
"1926";0,000401634048286604
"1927";0,000400828669261497
"1928";0,000400446459926995
"1929";0,00039959865615597
"1930";0,000399057000716916
"1931";0,000398048990486606
"1932";0,000397263936550258
"1933";0,000396205920971841
"1934";0,00039575301432034
"1935";0,000394873352728008
"1936";0,000394171441367351
"1937";0,000393572666142184
"1938";0,000393316508424445
"1939";0,000392127094898272
"1940";0,000390907300399181
"1941";0,000390366499369149
"1942";0,000388780919139463
"1943";0,000388126630331031
"1944";0,000388053438314995
"1945";0,000386337526792126
"1946";0,000385455556799772
"1947";0,000384429740652945
"1948";0,000384257207345574
"1949";0,000382924257054921
"1950";0,000382405401249302
"1951";0,000381911675893206
"1952";0,000381467342721452
"1953";0,000379980522510991
"1954";0,000379581075812882
"1955";0,000378786950518292
"1956";0,000378086492648514
"1957";0,000377466421763441
"1958";0,00037631362088906
"1959";0,000375275945005265
"1960";0,000374846930925421
"1961";0,000373659548848117
"1962";0,000373403089497355
"1963";0,000373062034316671
"1964";0,000372896970331833
"1965";0,000371300716742761
"1966";0,000369722906337761
"1967";0,000369324245051726
"1968";0,000368551822041081
"1969";0,000368121994846845
"1970";0,000367283718885407
"1971";0,00036682783910387
"1972";0,000366407582443986
"1973";0,000365564321230763
"1974";0,00036484942332133
"1975";0,000363785707494484
"1976";0,000363622101090526
"1977";0,000362547535057362
"1978";0,000361788588491866
"1979";0,00036050412203609
"1980";0,000359555060284636
"1981";0,000359477766935443
"1982";0,000358149854003588
"1983";0,000357698840909863
"1984";0,000357423562483173
"1985";0,00035680585284944
"1986";0,0003558485283085
"1987";0,000355330983423349
"1988";0,000354539127019738
"1989";0,000353840039791892
"1990";0,000353772006974305
"1991";0,000352721557034428
"1992";0,00035228121084292
"1993";0,000351151764574528
"1994";0,0003505308135772
"1995";0,000350196881163787
"1996";0,000349311868675505
"1997";0,000348113198466684
"1998";0,000347810396302431
"1999";0,000347212591901932
"2000";0,000347087978339402
"2001";0,000346552063941454
"2002";0,000345673390603927
"2003";0,000345095422002148
"2004";0,000344338404206278
"2005";0,000344213894361974
"2006";0,000342643698362414
"2007";0,000341499354895776
"2008";0,000341169675150816
"2009";0,000340837745667877
"2010";0,000340236645953749
"2011";0,000339010649804907
"2012";0,000338399440016189
"2013";0,000338165843865267
"2014";0,000337323394836737
"2015";0,000335909853595287
"2016";0,000335630185335964
"2017";0,000334794800353252
"2018";0,000334194891204202
"2019";0,00033316528612189
"2020";0,000332603195727019
"2021";0,000332184343504181
"2022";0,000331528161855635
"2023";0,000330820877584391
"2024";0,000329973347756646
"2025";0,00032862795057497
"2026";0,00032832371953708
"2027";0,000327603181342572
"2028";0,000327098233516131
"2029";0,000326395606660561
"2030";0,00032581303873857
"2031";0,000325477902739092
"2032";0,000325117341682577
"2033";0,000324542911231614
"2034";0,000324113910227073
"2035";0,000323278034458781
"2036";0,000322163870946023
"2037";0,000321428538754353
"2038";0,000321245469226123
"2039";0,000320956874105745
"2040";0,00032025031110739
"2041";0,000319621691973755
"2042";0,000318623127136151
"2043";0,000317926350605965
"2044";0,00031733719955095
"2045";0,00031714787998981
"2046";0,00031592845550575
"2047";0,000315312918184177
"2048";0,000315027959986686
"2049";0,000314485581032946
"2050";0,000313821803642217
"2051";0,000312940441785718
"2052";0,000312394233753377
"2053";0,000311736250095021
"2054";0,000311034360613122
"2055";0,000310838296963389
"2056";0,00031047318206062
"2057";0,000310123004981697
"2058";0,000309241096078738
"2059";0,000307722103518815
"2060";0,000307399448023894
"2061";0,000307201826015198
"2062";0,000306592749437988
"2063";0,000306143366628429
"2064";0,000305438257212371
"2065";0,000304930654606525
"2066";0,000304319133751104
"2067";0,000303407558848253
"2068";0,000303013968508281
"2069";0,000302197042784891
"2070";0,000301462857167773
"2071";0,000301111106495271
"2072";0,000300560417054485
"2073";0,000299242533510914
"2074";0,000298793689006145
"2075";0,000298541958231535
"2076";0,000298083901443777
"2077";0,000297471131687037
"2078";0,000297095069641729
"2079";0,000296248495563518
"2080";0,000295408879700333
"2081";0,000294625053819425
"2082";0,000293948758793954
"2083";0,000293747341277649
"2084";0,00029291834859514
"2085";0,000292190943133814
"2086";0,000291844159700335
"2087";0,000291551896048597
"2088";0,0002908580375678
"2089";0,000290119422275332
"2090";0,000289889106875382
"2091";0,000289488318277582
"2092";0,000288669616650198
"2093";0,000288225703723572
"2094";0,000287844103748148
"2095";0,000286926434769571
"2096";0,000286317393530943
"2097";0,000286138220249301
"2098";0,000285358596958505
"2099";0,00028482029927996
"2100";0,000284319276904928
"2101";0,000283699260750181
"2102";0,000283324561936197
"2103";0,000282080151783361
"2104";0,000281926145743578
"2105";0,000281334085623972
"2106";0,000279995436036567
"2107";0,000279476050809703
"2108";0,000279003655611279
"2109";0,000278442594163058
"2110";0,00027806292913489
"2111";0,000277863999167757
"2112";0,000276644766337133
"2113";0,000276319119591361
"2114";0,000275813383994718
"2115";0,000275405348608027
"2116";0,000274857424710247
"2117";0,000274065638846124
"2118";0,000273231126153006
"2119";0,000272912154786082
"2120";0,000272481455792133
"2121";0,000271658043975971
"2122";0,000271267806126984
"2123";0,000270681561230471
"2124";0,000270191660645136
"2125";0,00027003941702763
"2126";0,000269025377548562
"2127";0,000268807371171604
"2128";0,000268775645931631
"2129";0,000267005871643274
"2130";0,000266838248723872
"2131";0,000266325152167782
"2132";0,000265924541439651
"2133";0,000265228331339639
"2134";0,000264784837450918
"2135";0,000263682092020417
"2136";0,000263051736676986
"2137";0,000262236173880658
"2138";0,000262016209376469
"2139";0,000261544319540236
"2140";0,000261086833811264
"2141";0,000260249497698398
"2142";0,000260088578049476
"2143";0,00025928266259259
"2144";0,000259065025935205
"2145";0,000258529395266683
"2146";0,000257955423120984
"2147";0,000256991732970257
"2148";0,00025647581132673
"2149";0,000256104904359048
"2150";0,00025585985090342
"2151";0,000254842849379785
"2152";0,000254449351370063
"2153";0,000253976737718319
"2154";0,000253430979986801
"2155";0,000252819068407884
"2156";0,000252479892282711
"2157";0,000251103274535719
"2158";0,000250928243767473
"2159";0,000250610809410665
"2160";0,000250344030830155
"2161";0,000249739673653825
"2162";0,000249536619564017
"2163";0,000248711971620182
"2164";0,000248035121517469
"2165";0,000247583025232575
"2166";0,000247384171541686
"2167";0,000246925233493197
"2168";0,000245913741942905
"2169";0,000245185721708571
"2170";0,000244680564408916
"2171";0,000244589361257261
"2172";0,000243841815753509
"2173";0,000243441739010167
"2174";0,00024312244096061
"2175";0,000242647801146691
"2176";0,000241669698147816
"2177";0,000241154906629782
"2178";0,000240433065005619
"2179";0,000240082681553371
"2180";0,000239864076596613
"2181";0,000239341463545878
"2182";0,000238661989983359
"2183";0,000238367077676848
"2184";0,000237690995542646
"2185";0,000236599524427798
"2186";0,000236239339290803
"2187";0,000235929810579468
"2188";0,00023534630457086
"2189";0,000235166979905596
"2190";0,000235032222229141
"2191";0,000234441352164057
"2192";0,000234040737130854
"2193";0,000233492092483394
"2194";0,000233302891797253
"2195";0,000232776451197045
"2196";0,000232253428083039
"2197";0,000231486986291379
"2198";0,000231156595730612
"2199";0,000230386448455389
"2200";0,000229434176962392
"2201";0,000229261331563779
"2202";0,000228735823504711
"2203";0,000228286562917663
"2204";0,000227749738580738
"2205";0,000227451564018186
"2206";0,000226923338474269
"2207";0,000226326914556404
"2208";0,000225806958147291
"2209";0,000225379715773151
"2210";0,000224540721384533
"2211";0,000224067045400398
"2212";0,000223782563156028
"2213";0,00022332859279389
"2214";0,000222890282589027
"2215";0,000222522236875469
"2216";0,000221832938107445
"2217";0,000221497129191047
"2218";0,000221074792642846
"2219";0,000220716919118174
"2220";0,000219754951366783
"2221";0,000219565719940521
"2222";0,000218936356193792
"2223";0,000218722686882646
"2224";0,000218150693174688
"2225";0,000217697543427907
"2226";0,000217423965252378
"2227";0,00021681803813991
"2228";0,000216292598935849
"2229";0,000215720262380593
"2230";0,000215359444332801
"2231";0,00021493191121043
"2232";0,000214517222449921
"2233";0,00021426987992844
"2234";0,000213550538860081
"2235";0,000213415980884177
"2236";0,000212691654842397
"2237";0,000212642459331554
"2238";0,000212065523482965
"2239";0,000211383317677183
"2240";0,000210974912608643
"2241";0,000210579838757962
"2242";0,000210137645697698
"2243";0,000209391840465893
